Vocab,ไทย,Japanese,gosho number,Reference,,,,,,,,,,,,,,,,,,,,,
Peace and Sustenance,,An’yō-koku （安養国）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
non-returner,พระอนาคามี,anagon （阿那含）: ,15,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
stage of the non-returner (See four stages of Hinayana enlightenment),ขั้นอนาคามี (anāgāmin),anagon-ka （阿那含果）:,15,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ānanda,พระอานนท์,Anan （阿難）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Aniruddha,พระอนิรุทธ (พระอนุรุทธ),Anaritsu （阿那律）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Aniruddha (Anuruddha),พระอนิรุทธ (พระอนุรุทธ),Anaritsu（阿那律）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
antarvāsa (See three robes),,andae （安陀会）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
An Hsüan (See Parthia),,Angen （安玄）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
three-month retreat,,ango （安居）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Annen （安然）,,Annen （安然）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Anavatapta Lake,สระอโนดาต,Anokuchi （阿耨池）:,30,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Anavatapta,สระอโนดาต,Anokudatsu-ryūō （阿耨達竜王）: ,30,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
anuttara,,anokutara （阿耨多羅）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
anuttara-samyak-sambodhi,,anokutara-sammyaku-sambodai （阿耨多羅三藐三菩提）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ambapālī Garden,,Anra-on （菴羅園）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Anraku （安楽）,,Anraku （安楽）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Peaceful Practices chapter,,Anraku-gyō-hon （安楽行品）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Peace and Delight,,Anraku-sekai （安楽世界）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Collected Essays on the World of Peace and Delight, The",รวบรวมบทความเรื่องสุขาวดีโลกธาตุ,Anraku-shū （安楽集）: ,30,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Firmly Established Practices (Supratishthitacharitra),พระสุประดิษฐจาริตรโพธิสัตว์,Anryūgyō-bosatsu （安立行菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Firmly Established Practices,พระสุประดิษฐจาริตรโพธิสัตว์ ,Anryūgyō（安立行菩薩）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Parthia,,Ansoku-koku （安息国）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ājnāta Kaundinya,,Anya-kyōjinnyo （阿若憍陳如）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ājnāta Kaundinya,,Anyakyōjinnyo（阿若憍陳如）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
arhat,อรหันต์,arakan （阿羅漢）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
stage of arhat (See four stages of Hinayana enlightenment),ขั้นอรหันต์ ,arakan-ka （阿羅漢果）: ,15,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
aranya,,arannya （阿蘭若）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Alalā hell (See eight cold hells),,Arara-jigoku （阿羅羅地獄）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ālāra Kālāma,,Arara-karan （阿羅邏迦藍）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
ālaya-consciousness (alaya-consciousness),อาลยวิญญาณ,araya-shiki （阿頼耶識）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
arjaka,,ari-ju （阿梨樹）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Arida （阿利吒）,,Arida （阿利吒）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ashvajit,,Asetsuji （阿説示）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ashvajit,,Asetsuji（阿説示）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Atata hell (See eight cold hells),,Asetta-jigoku （頞唽吒地獄）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Unequalled One,,ashama （阿娑摩）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Equal with the Unequalled One (See Unequalled One),,ashamashama （阿娑摩娑摩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Asita (1),อสิตฤๅษี,Ashi-sennin （阿私仙人）: ,"30, 36",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
the seer Asita,อสิตฤๅษี,Ashi（阿私仙人）,96,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Asita (2),อสิตฤๅษี,Ashida （阿私陀）: ,36,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
the seer Asita,อสิตฤๅษี,Ashida（阿私陀仙人）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Ashvaka (See sixteen great states),,Ashippa-koku （阿湿波国）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
ashoka tree,,ashuka-ju （阿輸迦樹）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Land of Akshobhya Buddha Sutra (SeeAkshobhya),,Ashuku-bukkoku-kyō （阿閦仏国経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Akshobhya,พระอักโษภยพุทธะ,Ashuku-butsu （阿閦仏）: ,"13, 30",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Akshobhya,,Ashuku（阿閦仏）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
asura,,ashura （阿修羅）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
asamkhya,อสงไขย,asōgi （阿僧祇）: ,8,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ashoka,พระเจ้าอโศกมหาราช,Asoka-ō（阿育王）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Asuka-dera （飛鳥寺）,Asuka-dera （飛鳥寺）,Asuka-dera （飛鳥寺）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Atata hell (See eight cold hells),,Atata-jigoku （阿吒吒地獄）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Atīsha (See Tibetan Buddhism),,Atīsha （アティーシャ）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Atsuhara Persecution,การบีฑาธรรมที่อะจึฮาระ,Atsuhara-no-hōnan （熱原の法難）: ,161,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
three martyrs of Atsuhara,,Atsuhara-no-sanresshi （熱原の三烈士）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Awa Province,จังหวัดอาวะ,Awa-no-kuni （安房国）: ,377,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ayodhyā,อโยธยา,Ayuja （阿踰闍）: ,30,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
incur actual punishment,ได้รับบาป,bachi,9,,,,,,,,,,,,,,,,,,,,,,
karmic impediments,กรรมอุปสรรค -- แปลแบบนี้ถ้าเกี่ยวกับอุปสรรค 3 มาร 4  (fukugo กรรมที่เป็นบุญวาสนา),bachi-go,"101,14,21",,,,,,,,,,,,,,,,,,,,,,
Balin (the asura king Balin),พลินอสูรราช,Bachiashura-ō （婆稚阿修羅王）: ,39,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bhadrapāla,ภัทรปาล,Baddabara （跋陀婆羅）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bhadrapāla,,Baddabara（跋陀婆羅）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Vriji,,Baggi （跋祇）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
pattra,,baitara （貝多羅）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
palm-leaf scripture (See pattra),,baiyō-kyō （貝葉経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Mo Hsi,โมสี่,Bakki（妺嬉）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Mo-kao Caves,,Bakkō-kutsu （莫高窟）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
removing suffering and giving joy,,bakku-yoraku （抜苦与楽）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vakshu River (See four rivers),,Bakushu-ga （縛趨河）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Mo-yeh,,Bakuya（莫耶）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
rock kalpa,,banjaku-gō （磐石劫）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Pan-la-mi-ti (See Shūramgama Sutra),,Banramitai （般刺蜜帝）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Brahman,พราหมณ์,baramon （婆羅門）: ,2,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Matsya (See sixteen great states),,Basa-koku （婆蹉国）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vāshpa (See five ascetics),,Bashaha （婆沙波）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vatsa,วัตสะ,Bassa （跋蹉）: ,30,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
The Biography of the Dharma Teacher Vasubandhu (See Asanga),,Basubanzu-hosshi-den （婆藪槃豆法師伝）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bhadrika,พระภัทริกา,Batsudai （跋提）: ,83,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bhadrika,,Batsudai-ō（跋提王）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
"Fa-t’i-mo-to (See Commentary on the Mahayana Treatise, The)",,Batsudaimata （筏提摩多）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bhadrika,,Batsudairika （跋提梨迦）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bhadrika,,Batsudairika（跋提梨迦）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
See Universal Practice,,Batsunanda （跋難陀）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Upananda (See eight great dragon kings),,Batsunanda-ryūō （跋難陀竜王）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
specific teaching,คำสอนแยกจำแนก,bekkyō （別教）: ,"11, 47",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
one vehicle of the distinct doctrine (See five teachings and ten doctrines),,bekkyō-ichijō （別教一乗）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Pien Ho,เปี้ยนเหอ,Ben Ka（卞和）,8,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
"Comparison of Exoteric and Esoteric Buddhism, A",การเปรียบเทียบคำสอนเปิดกับคำสอนลับ,Ben-kemmitsu-nikyō-ron （弁顕密二教論）: ,"30, 38, 39",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Benchō （弁長）,Benchō （弁長）,Benchō （弁長）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bennen （弁円）,Bennen （弁円）,Bennen （弁円）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Clarification of the Essence section (See five major principles),,bentai （弁体）/ kentai （顕体）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Eloquence,,Benzai-ten （弁才天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
specific meditation (See four meditations),,bessō-nenjo （別相念処）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
specific transfer,,betsu-fuzoku （別付嘱）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
vibhāshā,,bibasha （毘婆沙）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vipashyin (See seven Buddhas of the past),,Bibashi-butsu （毘婆尸仏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vipashyin,,Bibashi（毘婆尸仏）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Vishnu,พระวิษณุ,Bichū-ten（毘紐天）,30,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
vetāda,,bidara （毘陀羅）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Abhidharma school,,Bidon-shū （毘曇宗）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bhikshu,,biku （比丘）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bhikshunī,,bikuni （比丘尼）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vikramashilā Monastery,,Bikuramashirā-ji （ヴィクラマシラー寺）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bimbisāra,,Bimbashara-ō （頻婆娑羅王）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bimbisāra,Bimbashara-ō（頻婆舎羅王）,Bimbashara-ō（頻婆舎羅王）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Pingala,,Bingara （賓伽羅）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
parable of the jewel sewn in the poor man’s robe (See parable of the jewel in the robe),,binnin-keiju-no-tatoe （貧人繋珠の譬）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Pindolabhāradvāja,พระปิณโฑลภารทวาชะ,Binzuru （賓頭盧）: ,94,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Venerable Pindolabhāradvāja,,Binzuru-sonja（賓頭盧尊者）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Kapimala,,Bira-sonja （毘羅尊者）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
vīrya,,biriya （毘梨耶）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
pāramitā of assiduousness (See sixpāramitās),,biriya-haramitsu （毘梨耶波羅密）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vairochana,,Birushana-butsu （毘盧遮那仏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vairochana,"ผู้รุ่งโรจน์, ไวโรจนะ, มหาสุริยะประภา, ไวโรจนะผู้ส่องสว่างไปทั่ว",Birushana（毘盧遮那仏）,13,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Viruchin,พระวิรุจิน,Birushin-nō（毘楼真王）,83,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Vishvabhū (See seven Buddhas of the past),,Bishabu-butsu （毘舎浮仏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
pishācha,,bishaja （毘舎闍）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vishākha,พระวิสาข,Bishakya-ō（毘舎佉王）,83,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Vaishravana,ท้าวเวสสุวรรณ,Bishamon-ten （毘沙門天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vaishravana,ท้าวเวสสุวรรณ,Bishamon-ten（毘沙門天）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Vaishālī,เวสาลี,Bishari （毘舎離）: ,30,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vishvakarman,พระวิษณุกรรม,Bishukatsuma-ten （毘首羯磨天）: ,"4,36",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bodhi,,bodai （菩提）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bodhi tree,,bodai-ju （菩提樹）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
aspiration for enlightenment,โพธิจิต,bodai-shin （菩提心）: ,36,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Treatise on the Discipline for Attaining Enlightenment, The",ศาสตร์เกี่ยวกับหลักธรรมปฏิบัติสาหรับผู้ปฏิบัติเพื่อบรรลุการรู้แจ้ง,Bodai-shiryō-ron （菩提資糧論）: ,72,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bodhidharma,,Bodaidaruma （菩提達磨）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bodhiruchi (2),,Bodairushi （菩提流志）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bodhiruchi (1),,Bodairushi （菩提流支）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Treatise on the Mind Aspiring for Enlightenment, The",โพธิจิตศาสตร์,Bodaishin-ron （菩提心論）: ,15,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
preventing error and putting an end to evil,,bōhi-shiaku （防非止悪）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Brahmā Net Sutra,พรหมชาลสูตร,Bommō-kyō （梵網経）: ,57,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
ordinary people ,ปุถุชน (ความหมายเหมือน คนส่วนใหญ่) / คนธรรมดา (ความหมายไปทาง common people เทียบกับผู้ปกครอง),bompu （凡夫）:,"8, 44",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
ordinary person,ปุถุชน,bompu （凡夫）: ,"44, 66",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
stage of ordinary people (See four good roots),,bompu-i （凡夫位）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
attaining Buddhahood as a common mortal (Seeattainment of Buddhahood),,bompu-soku-goku （凡夫即極）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Brahma Heaven,พรหมโลก,Bon-ten （梵天）: ,"12,13,37",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
brahma practice,,bongyō （梵行）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Heaven of Brahmā’s Aide (See Brahma Heaven),,Bonho-ten （梵輔天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
earthly desires,กิเลส,bonnō （煩悩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
impurity of desire (See five impurities),,bonnō-joku （煩悩濁）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
devil of earthly desires; hindrance of earthly desires (Seefour devils; three obstacles and four devils),,bonnō-ma （煩悩魔）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
vow to eradicate countless earthly desires (See four universal vows),,bonnō-muhen-seigandan （煩悩無辺誓願断）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
obstacle of earthly desires (See three obstacles and four devils),,bonnō-shō （煩悩障）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
earthly desires are enlightenment,กิเลสเท่ากับโพธิญาณ,bonnō-soku-bodai （煩悩即菩提）,35,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
pure and far-reaching voice,พรหมสวร,bonnonjō （梵音声）: ,11,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Land of Sages and Common Mortals,,bonshō-dōgo-do （凡聖同居土）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Heaven of Brahmā’s Retinue (See Brahma Heaven),,Bonshu-ten （梵衆天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Brahmā Appearance (See sixteen princes),,Bonsō-butsu （梵相仏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Brahmā,พระพรหม / มหาพรหม / ท้าวมหาพรหม,Bonten （梵天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Brahmā,พระพรหม,Bonten（梵天）,"30,116",WND1_app_F,,,,,,,,,,,,,,,,,,,,,
bodhisattva,โพธิสัตว์,bosatsu （菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"bodhisattva way (See sowing, maturing, and harvesting)",,bosatsu-dō （菩薩道）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bodhisattva practice (See Mahayana Buddhism),,bosatsu-gyō （菩薩行）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
The Garland of Birth Stories (SeeShibi),ชาดกมาลา,Bosatsu-honjō-manron （菩薩本生鬘論）: ,36,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bodhisattva vehicle (See three vehicles),,bosatsu-jō （菩薩乗）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
those predestined to be bodhisattvas (See five natures),,bosatsu-jōshō （菩薩定性）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bodhisattva precepts (See Bodhisattva Practice Jeweled Necklace Sutra),,bosatsu-kai （菩薩戒）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
world of bodhisattvas,,bosatsu-kai （菩薩界）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bodhisattva Precepts Sutra (See Brahmā Net Sutra),,Bosatsu-kai-kyō （菩薩戒経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
bodhisattva-mahāsattva,โพธิสัตว์มหาสัตว์,bosatsu-makasatsu （菩薩摩訶薩）: ,39,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bodhisattva Practice Jeweled Necklace Sutra,,Bosatsu-yōraku-hongō-kyō （菩薩瓔珞本業経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
simile of bodhisattvas (See ten similes),,bosatsu-yu （菩薩喩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Empress Wu,จักรพรรดินีบูเช็กเทียน,Bu-kō（則天武后）,37,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
King Wu,อู่อ๋อง,Bu-ō（武王）,8,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Buddhabhadra,,Buddabaddara （仏陀跋陀羅）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Buddhagayā,พุทธคยา,Buddagaya （仏陀伽耶）: ,2,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Buddhajīva,,Buddajū （仏陀什）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Buddhamitra,พระพุทธมิตร,Buddamitta （仏陀密多）: ,"24, 44",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Buddhamitra,,Buddamitta（仏陀密多）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Buddhananda,พระพุทธนันทิ,Buddanandai （仏陀難提）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Buddhananda,,Buddanandai（仏陀難提）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
